Mode,HACP (h),Total REC Cost (€),Total PV Installed (kW),PV Investment (€),Total BESS Installed (kW),BESS Investment (€)
3,8.9,938.097,103.98019801980197,19.941407839414076,13.349999999995326,2.926027397259249
3,9.0,938.305,96.7056162026459,18.546282559411544,13.499999999995275,2.9589041095880053
3,9.1,938.563,103.98019801980197,19.94140783941408,13.64999999999522,2.9917808219167603
3,9.2,938.786,98.32958142828757,18.857727945151037,13.799999999995169,3.024657534245516
3,9.3,938.923,103.98019801980199,19.94140783941408,13.949999999995116,3.0575342465742716
3,9.4,939.134,103.98019801980197,19.941407839414076,14.099999999995063,3.0904109589030275
3,9.5,939.375,103.98019801980199,19.94140783941408,14.249999999995012,3.1232876712317834
3,9.6,939.572,103.98019801980197,19.941407839414076,14.399999999994957,3.1561643835605384
3,9.7,939.906,99.53872549019317,19.08961858716033,14.549999999994904,3.189041095889294
3,9.8,940.227,94.28391917133435,18.081847512310695,14.699999999994855,3.22191780821805
3,9.9,940.269,94.34335201222413,18.093245591385447,14.8499999999948,3.2547945205468056
3,10.0,940.479,96.2685699180512,18.462465463735846,14.999999999994749,3.287671232875561
3,10.1,940.677,103.98019801980199,19.94140783941408,15.149999999994694,3.3205479452043165
3,10.2,940.864,103.98019801980197,19.941407839414076,15.299999999994643,3.3534246575330724
3,10.3,941.049,103.98019801980197,19.941407839414076,15.449999999994592,3.3863013698618283
3,10.4,941.304,103.98019801980197,19.941407839414076,15.599999999994541,3.4191780821905837
3,10.5,941.678,96.73116574147161,18.55118247096716,15.749999999994486,3.4520547945193396
3,10.6,941.707,99.42845866686346,19.068471525151892,15.899999999994433,3.4849315068480946
3,10.7,941.912,103.98019801980197,19.941407839414076,16.049999999994377,3.5178082191768496
3,10.8,942.156,103.98019801980197,19.941407839414076,16.19999999999433,3.5506849315056064
3,10.9,942.561,100.56813725489869,19.287040021487417,16.349999999994278,3.5835616438343623
3,11.0,942.755,100.65392156862414,19.30349180768134,16.499999999994223,3.6164383561631173
3,11.1,942.775,103.98019801980199,19.941407839414076,16.649999999994172,3.649315068491873
3,11.2,943.104,103.98019801980197,19.941407839414076,16.799999999994117,3.682191780820628
3,11.3,943.245,96.42107728336913,18.491713451605033,16.949999999994066,3.715068493149384
3,11.4,943.681,97.56383822364239,18.71087308398621,17.099999999994015,3.74794520547814
3,11.5,943.775,95.2942774664605,18.275614856581463,17.24999999999396,3.780821917806895
3,11.6,943.862,103.98019801980197,19.941407839414076,17.39999999999391,3.813698630135651
3,11.7,944.185,100.0099566396887,19.17999168432386,17.549999999993855,3.8465753424644067
3,11.8,944.454,103.17980279063251,19.787907384504862,17.6999999999938,3.8794520547931617
3,11.9,944.808,101.42598039215329,19.45155788342666,17.84999999999375,3.9123287671219176
3,12.0,944.754,103.98019808379337,19.941407851686403,17.999999999993697,3.9452054794506735
3,12.1,945.066,103.98019801980197,19.941407839414076,18.149999999993646,3.9780821917794293
3,12.2,945.387,105.86045746077524,20.30200554042265,18.29999999999359,4.010958904108184
3,12.3,945.466,103.98019801980197,19.941407839414076,18.449999999993544,4.04383561643694
3,12.4,945.738,101.8549019607806,19.533816814396275,18.59999999999349,4.076712328765696
3,12.5,946.0,103.98019801980197,19.941407839414076,18.749999999993435,4.10958904109445
3,12.6,946.389,102.02647058823152,19.566720386784127,18.899999999993383,4.142465753423207
3,12.7,946.544,102.11225490195697,19.583172172978045,19.049999999993332,4.175342465751962
3,12.8,946.842,102.19803921568243,19.59962395917197,19.19999999999328,4.208219178080719
3,12.9,946.821,102.28382352940787,19.616075745365894,19.349999999993226,4.241095890409474
3,13.0,947.198,103.98019801980199,19.94140783941408,19.49999999999317,4.27397260273823
3,13.1,947.459,102.31009371330676,19.621113862825954,19.64999999999312,4.3068493150669855
3,13.2,947.596,102.54117647058428,19.665431103947668,19.79999999999307,4.3397260273957405
3,13.3,947.778,102.62696078430973,19.68188289014159,19.949999999993018,4.372602739724497
3,13.4,948.02,102.7127450980352,19.698334676335516,20.099999999992963,4.405479452053251
3,13.5,948.13,100.66451910840141,19.30552421257013,20.249999999992912,4.438356164382008
3,13.6,948.314,100.28135124098077,19.23203996402371,20.399999999992858,4.471232876710763
3,13.7,948.642,102.97009803921159,19.747690034917287,20.5499999999928,4.504109589039518
3,13.8,948.752,96.6612328069253,18.53777067530074,20.69999999999275,4.536986301368274
3,13.9,949.113,103.1416666666625,19.78059360730514,20.8499999999927,4.56986301369703
3,14.0,949.439,103.22745098038794,19.797045393499058,20.99999999999265,4.602739726025786
3,14.1,949.671,103.98019801980197,19.941407839414076,21.149999999992595,4.635616438354541
3,14.2,949.632,103.39901960783888,19.829948965886906,21.299999999992536,4.668493150683296
3,14.3,950.004,104.95330149180201,20.128030423085313,21.449999999992492,4.7013698630120535
3,14.4,950.206,103.5705882352898,19.862852538274755,21.599999999992438,4.7342465753408085
3,14.5,950.414,103.65637254901526,19.879304324468677,21.749999999992383,4.7671232876695635
3,14.6,950.651,103.7421568627407,19.895756110662603,21.899999999992332,4.7999999999983185
3,14.7,950.833,103.98019801980197,19.94140783941408,22.049999999992277,4.832876712327074
3,14.8,951.417,102.23341389460246,19.606408144170334,22.19999999999223,4.865753424655831
3,14.9,951.449,103.98019801980197,19.94140783941408,22.34999999999218,4.898630136984586
3,15.0,951.582,103.98019801980197,19.941407839414076,22.49999999999212,4.931506849313341
3,15.1,951.893,103.98019801980197,19.941407839414076,22.64999999999207,4.964383561642097
3,15.2,952.095,103.98019801980199,19.94140783941408,22.799999999992018,4.997260273970853
3,15.3,952.363,103.98019801980197,19.941407839414076,22.949999999991967,5.030136986299608
3,15.4,952.418,103.98,19.941369863013694,23.099999999991915,5.063013698628366
3,15.5,952.781,103.98019801980199,19.941407839414076,23.249999999991864,5.09589041095712
3,15.6,953.02,103.98019801980197,19.941407839414076,23.39999999999181,5.128767123285876
3,15.7,953.196,103.98019801980196,19.941407839414076,23.549999999991755,5.161643835614631
3,15.8,953.431,103.98019801980199,19.941407839414076,23.699999999991704,5.194520547943387
3,15.9,953.657,103.98019801980197,19.941407839414076,23.849999999991653,5.227397260272143
3,16.0,953.925,103.98019801980197,19.941407839414076,23.999999999991594,5.260273972600897
3,16.1,954.165,103.98019801980197,19.941407839414076,24.149999999991547,5.293150684929653
3,16.2,954.362,103.98019801980197,19.941407839414076,24.29999999999149,5.326027397258407
3,16.3,954.427,103.979801980198,19.941331886613316,24.44999999999144,5.358904109587165
3,16.4,954.835,103.98019801980197,19.941407839414076,24.59999999999139,5.39178082191592
3,16.5,955.042,103.98019801980197,19.941407839414076,24.749999999991335,5.424657534244676
3,16.6,955.342,101.48223941139138,19.462347284376428,24.899999999991287,5.457534246573433
3,16.7,955.455,103.98019801980199,19.941407839414076,25.04999999999123,5.490410958902187
3,16.8,955.726,103.98019801980197,19.941407839414076,25.199999999991178,5.523287671230943
3,16.9,955.957,103.98019801980197,19.941407839414076,25.349999999991123,5.556164383559698
3,17.0,956.183,103.98019801980197,19.941407839414076,25.499999999991076,5.589041095888454
3,17.1,956.385,103.98019801980197,19.941407839414076,25.64999999999102,5.621917808217209
3,17.2,956.635,103.98019801980199,19.941407839414076,25.799999999990966,5.654794520545965
3,17.3,956.819,103.98019801980199,19.94140783941408,25.949999999990915,5.687671232874721
3,17.4,957.059,103.98019801980199,19.941407839414076,26.099999999990864,5.720547945203476
3,17.5,957.348,104.15156389633218,19.9742725280637,26.249999999990813,5.753424657532232
3,17.6,957.513,103.98019801980197,19.941407839414076,26.39999999999076,5.786301369860988
3,17.7,957.739,103.98019801980197,19.941407839414076,26.549999999990703,5.819178082189742
3,17.8,957.969,103.98019801980197,19.941407839414076,26.699999999990652,5.852054794518498
3,17.9,958.19,103.98019801980199,19.941407839414076,26.849999999990597,5.884931506847254
3,18.0,958.342,103.98019801980199,19.941407839414076,26.999999999990546,5.91780821917601
3,18.1,958.671,103.98019801980199,19.941407839414076,27.149999999990495,5.950684931504766
3,18.2,958.842,103.98019801980199,19.941407839414076,27.299999999990437,5.98356164383352
3,18.3,959.076,103.98019801980199,19.941407839414076,27.44999999999039,6.016438356162277
3,18.4,959.308,103.98019801980199,19.941407839414076,27.599999999990338,6.0493150684910315
3,18.5,959.732,103.85371680025146,19.91715116717151,27.749999999990287,6.082191780819789
3,18.6,959.772,103.98019801980197,19.941407839414076,27.89999999999024,6.115068493148545
3,18.7,959.995,103.98019801980199,19.941407839414076,28.04999999999018,6.147945205477299
3,18.8,960.26,103.98019801980199,19.941407839414076,28.199999999990126,6.180821917806055
3,18.9,960.42,103.98019801980196,19.941407839414076,28.349999999990068,6.21369863013481
3,19.0,960.674,103.98019801980197,19.941407839414076,28.499999999990024,6.246575342463567
3,19.1,960.909,103.98019801980199,19.941407839414076,28.649999999989973,6.279452054792322
3,19.2,961.127,103.98019801980199,19.941407839414076,28.799999999989915,6.312328767121077
3,19.3,961.331,103.98019801980199,19.941407839414076,28.949999999989867,6.345205479449833
3,19.4,961.579,103.98019801980197,19.941407839414076,29.099999999989812,6.378082191778589
3,19.5,961.811,103.98019801980199,19.941407839414076,29.24999999998976,6.4109589041073445
3,19.6,962.036,103.98019801980197,19.941407839414076,29.39999999998971,6.4438356164361
3,19.7,962.263,103.98019801980197,19.941407839414076,29.54999999998965,6.4767123287648545
3,19.8,962.483,103.98019801980197,19.941407839414076,29.699999999989604,6.509589041093611
3,19.9,962.732,103.98019801980197,19.941407839414076,29.849999999989542,6.542465753422365
3,20.0,962.935,103.98019801980199,19.941407839414076,29.999999999989498,6.575342465751122
3,20.1,963.133,103.98019801980197,19.941407839414083,30.149999999989447,6.608219178079878
3,20.2,963.397,103.98019801980199,19.941407839414076,30.29999999998939,6.641095890408633
3,20.3,963.613,103.98019801980197,19.941407839414076,30.449999999989338,6.673972602737389
3,20.4,963.84,103.98019801980199,19.941407839414076,30.599999999989283,6.706849315066144
3,20.5,964.027,103.98019801980197,19.941407839414076,30.749999999989235,6.739726027394901
3,20.6,964.279,103.98019801980199,19.941407839414076,30.899999999989184,6.772602739723656
3,20.7,964.48,103.98019801980197,19.941407839414076,31.049999999989133,6.805479452052412
3,20.8,964.541,103.97980198019802,19.94133188661332,31.199999999989082,6.8383561643811674
3,20.9,965.183,103.98019801980197,19.941407839414076,31.349999999989024,6.8712328767099216
3,21.0,965.09,103.98019801980199,19.941407839414076,31.499999999988976,6.904109589038679
3,21.1,965.42,103.98019801980199,19.941407839414076,31.64999999998892,6.936986301367435
3,21.2,965.624,104.905681655441,20.118897851728413,31.79999999998887,6.96986301369619
3,21.3,965.879,103.98019801980197,19.941407839414076,31.94999999998882,7.002739726024945
3,21.4,965.973,103.98019801980197,19.941407839414076,32.121500782767626,7.040328938688793
3,21.5,966.302,103.98019801980199,19.941407839414076,32.24999999998871,7.068493150682457
3,21.6,966.557,103.98019801980197,19.941407839414076,32.39999999998866,7.101369863011213
3,21.7,966.779,103.98019801980199,19.941407839414076,32.5499999999886,7.134246575339967
3,21.8,966.986,103.98019801980199,19.941407839414076,32.699999999988556,7.167123287668724
3,21.9,967.074,103.98019801980197,19.941407839414076,32.8499999999885,7.199999999997478
3,22.0,967.462,103.98019801980199,19.941407839414076,32.99999999998845,7.2328767123262345
3,22.1,967.696,103.98019801980199,19.941407839414076,33.149999999988395,7.2657534246549895
3,22.2,967.909,103.98019801980197,19.941407839414076,33.299999999988344,7.298630136983745
3,22.3,968.117,103.98019801980197,19.941407839414076,33.449999999988286,7.3315068493125
3,22.4,968.435,106.53802221102045,20.431949465127207,33.599999999988235,7.364383561641256
3,22.5,968.601,103.98019801980199,19.941407839414076,33.749999999988184,7.397260273970012
3,22.6,968.822,103.98019801980197,19.941407839414076,33.89999999998813,7.430136986298769
3,22.7,969.043,105.4413986413257,20.22163809559671,34.04999999998809,7.463013698627524
3,22.8,969.266,103.98019801980199,19.941407839414076,34.19999999998803,7.495890410956281
3,22.9,969.49,103.98019801980197,19.941407839414076,34.34999999998797,7.528767123285035
3,23.0,969.675,103.98019801980199,19.941407839414076,34.49999999998792,7.561643835613791
3,23.1,969.956,106.53802221102045,20.431949465127207,34.64999999998788,7.5945205479425475
3,23.2,970.194,103.98019801980199,19.941407839414076,34.79999999998781,7.627397260271301
3,23.3,970.4,103.98019801980199,19.941407839414083,34.94999999998777,7.6602739726000575
3,23.4,970.625,103.98019801980197,19.941407839414076,35.09999999998771,7.6931506849288125
3,23.5,970.851,103.98019801980197,19.941407839414076,35.24999999998766,7.726027397257568
3,23.6,971.045,103.98019801980199,19.941407839414076,35.39999999998761,7.758904109586324
3,23.7,971.306,103.98019801980199,19.941407839414076,35.549999999987556,7.791780821915079
3,23.8,971.527,103.98019801980197,19.941407839414076,35.699999999987504,7.824657534243836
3,23.9,971.762,103.98019801980199,19.941407839414076,35.849999999987446,7.857534246572589
3,24.0,971.952,103.98019801980199,19.94140783941408,35.9999999999874,7.890410958901349
